HARD|Web Security|FRONTEND_DEVELOPER,FULL_STACK_DEVELOPER|Designing a CSP for a legacy app|A legacy app uses inline scripts and third-party widgets. How would you strengthen Content Security Policy without breaking deployment?|Inventory sources, start report-only, use nonces/hashes and strict-dynamic as appropriate, remove unsafe-inline incrementally, review vendor origins and monitor violations.|Google,Cloudflare
HARD|Frontend Data Flow|FRONTEND_DEVELOPER,FULL_STACK_DEVELOPER|Reconciling optimistic updates|A user edits a record optimistically, but another device changes it before save completes. How should the client and API handle conflict?|Use version/ETag conditional updates, distinguish optimistic from authoritative state, surface conflict resolution, and avoid silently overwriting newer data.|Microsoft,Meta
HARD|DevOps|DEVOPS_ENGINEER|Designing a zero-downtime certificate rotation|Several services use a certificate nearing expiry and clients cache connections. Describe a safe rotation sequence.|Distribute trust for new certificate first, deploy dual-valid overlap, rotate server certificates, monitor handshakes, then remove old trust after propagation.|Cloudflare,Amazon
HARD|Kubernetes|DEVOPS_ENGINEER|Capacity planning during a node drain|A node must be drained but workloads have strict availability and local storage. What constraints and sequence matter?|Check PDBs, replica capacity, affinity/anti-affinity, local PV and termination grace; add capacity, drain gradually and verify service health.|Google,Red Hat
HARD|Networking|DEVOPS_ENGINEER,BACKEND_DEVELOPER|Reasoning about a partial network partition|Two service regions can reach clients but cannot reliably reach each other. How should the application behave for writes?|Define consistency/availability priorities, ownership or quorum strategy, idempotency and reconciliation; avoid claiming global transactions during partition.|Amazon,Google
HARD|SRE|DEVOPS_ENGINEER,BACKEND_DEVELOPER|Setting an SLO for a multi-step workflow|A user workflow calls three services in sequence, each with a 99.9% availability target. How derive a useful end-to-end objective?|Model dependency and correlated failures, measure user-visible success at the workflow boundary, allocate budgets carefully and avoid multiplying assumptions as guarantees.|Google,Amazon
HARD|Machine Learning Evaluation|MACHINE_LEARNING_ENGINEER|Evaluating a model after a policy change|A classifier changes which cases receive human review, so labels arrive selectively. How estimate current performance?|Account for selection/verification bias, preserve randomized audit samples or use justified propensity methods, report uncertainty and avoid treating observed labels as representative.|Google,Microsoft
HARD|Machine Learning|MACHINE_LEARNING_ENGINEER|Choosing between calibration and ranking|A risk model ranks cases correctly but downstream teams interpret scores as probabilities. How diagnose and improve the issue?|Evaluate calibration with reliability curves/Brier or log loss on representative held-out data, recalibrate if needed, and keep ranking metrics distinct.|Google,Amazon
HARD|MLOps|MACHINE_LEARNING_ENGINEER,DEVOPS_ENGINEER|Safe shadow deployment of a model|A new model should be evaluated on production traffic without affecting decisions. Design a shadow rollout and its guardrails.|Mirror eligible requests, isolate side effects, compare latency/errors/predictions and privacy-safe segments, sample traffic, set stop conditions and verify feature parity.|Google,Microsoft
HARD|MLOps|MACHINE_LEARNING_ENGINEER,DEVOPS_ENGINEER|Detecting concept drift|Input distributions remain stable but a model's outcomes worsen as user behavior changes. What monitoring can detect this and what are its limits?|Track delayed-label performance and outcome/relationship changes, segment cohorts, monitor proxies carefully and distinguish concept drift from data/label pipeline defects.|Google,Amazon
HARD|React Architecture|FRONTEND_DEVELOPER,FULL_STACK_DEVELOPER|Prioritizing work during a long render|A large client-side table blocks typing while it recalculates filters. How would you restructure the work and verify the fix?|Profile the interaction, defer nonurgent rendering, virtualize rows or move suitable computation off the main thread, preserve input responsiveness, and validate accessibility and p95 interaction latency.|Meta,Google
HARD|Web Security|FRONTEND_DEVELOPER,FULL_STACK_DEVELOPER|Handling a compromised third-party script|A third-party analytics script is suspected of exfiltrating page data. What containment and architectural changes would you consider?|Remove or block the script, assess CSP/SRI and supply-chain controls, minimize sensitive data in its origin, review logs and rotate exposed secrets, then isolate future integrations.|Google,Cloudflare
HARD|ML Evaluation|MACHINE_LEARNING_ENGINEER|Auditing a suspiciously strong validation score|A model's validation score is far above expectations on user-event data. How would you audit for leakage before trusting it?|Check entity and time splits, duplicated/derived labels, post-outcome fields, preprocessing fit boundaries and target construction; rerun a leakage-safe grouped temporal evaluation.|Google,Microsoft
HARD|MLOps|MACHINE_LEARNING_ENGINEER,DEVOPS_ENGINEER|Reproducing a production model prediction|A deployed prediction cannot be reproduced from the model file alone. What additional lineage and runtime evidence should be captured?|Version preprocessing and feature code, schema, model artifact, dependency/runtime, input snapshot or privacy-safe feature record, parameters and request timestamp; protect sensitive data.|Google,Amazon
